Order_ID,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Sales
ORD10814,CUST1112,Aditya Khan,45,Male,Pune,Keyboard,Accessories,2,1800,0.15,Cash,2025-08-30,3060.0
ORD10815,CUST1747,Suresh Shah,27,Female,Ahmedabad,Monitor,Electronics,2,14000,0.1,UPI,2025-02-05,25200.0
ORD10816,CUST2687,Meera Sharma,40,Male,Nagpur,Mobile Phone,Electronics,4,25000,0.1,UPI,2025-06-15,90000.0
ORD10817,CUST1375,Rohan Joshi,32,Male,Kolkata,Smartwatch,Electronics,1,6000,0.0,Debit Card,2025-07-19,6000.0
ORD10818,CUST2339,Kavya Shah,63,Female,Kolkata,Smartwatch,Electronics,3,6000,0.05,Cash,2025-04-04,17100.0
ORD10819,CUST1845,Ananya Verma,65,Male,Ahmedabad,Laptop,Electronics,1,55000,0.05,Cash,2025-01-24,52250.0
ORD10820,CUST1126,Sneha Joshi,54,Female,Hyderabad,Headphones,Electronics,1,2500,0.05,Credit Card,2025-12-25,2375.0
ORD10821,CUST2031,Rahul Sharma,31,Female,Pune,Camera,Electronics,2,35000,0.1,Debit Card,2025-09-19,63000.0
ORD10822,CUST1562,Amit Kulkarni,65,Male,Bengaluru,Printer,Office,4,12000,0.15,UPI,2025-06-30,40800.0
ORD10823,CUST2384,Kavya Sharma,31,Female,Ahmedabad,Mouse,Accessories,1,900,0.1,Cash,2025-02-16,810.0
ORD10824,CUST1578,Pooja Gupta,24,Female,Pune,Monitor,Electronics,5,14000,0.1,Debit Card,2025-05-06,63000.0
ORD10825,CUST2923,Riya Verma,53,Male,Mumbai,Keyboard,Accessories,5,1800,0.1,UPI,2025-09-28,8100.0
ORD10826,CUST1362,Aditya Singh,35,Female,Nagpur,Camera,Electronics,1,35000,0.05,UPI,2025-06-02,33250.0
ORD10827,CUST1679,Aditya Kulkarni,32,Female,Bengaluru,Mobile Phone,Electronics,2,25000,0.2,UPI,2025-08-03,40000.0
ORD10828,CUST1983,Sneha Joshi,50,Male,Hyderabad,Smartwatch,Electronics,2,6000,0.1,Credit Card,2025-03-24,10800.0
ORD10829,CUST1764,Priya Singh,64,Female,Chennai,Monitor,Electronics,3,14000,0.05,UPI,2025-06-05,39900.0
ORD10830,CUST1775,Rahul Deshmukh,65,Male,Kolkata,Mouse,Accessories,4,900,0.05,UPI,2025-10-08,3420.0
ORD10831,CUST2732,Aarav Verma,39,Male,Hyderabad,Printer,Office,2,12000,0.1,UPI,2025-02-15,21600.0
ORD10832,CUST2719,Riya Kulkarni,60,Female,Bengaluru,Laptop,Electronics,3,55000,0.1,UPI,2025-06-05,148500.0
ORD10833,CUST2288,Amit Kulkarni,58,Male,Delhi,Mouse,Accessories,5,900,0.0,Cash,2025-09-11,4500.0
ORD10834,CUST1800,Riya Sharma,34,Female,Ahmedabad,Monitor,Electronics,5,14000,0.15,Net Banking,2025-04-27,59500.0
ORD10835,CUST1275,Pooja Shah,43,Female,Mumbai,Mouse,Accessories,5,900,0.1,Net Banking,2025-02-06,4050.0
ORD10836,CUST2654,Suresh Khan,32,Female,Chennai,Monitor,Electronics,1,14000,0.1,UPI,2025-05-25,12600.0
ORD10837,CUST1396,Rohan Verma,57,Female,Delhi,Monitor,Electronics,4,14000,0.0,Credit Card,2025-01-23,56000.0
ORD10838,CUST2337,Rahul Singh,35,Female,Ahmedabad,Tablet,Electronics,3,22000,0.05,UPI,2025-06-05,62700.0
ORD10839,CUST1906,Meera Sharma,25,Female,Mumbai,Keyboard,Accessories,4,1800,0.15,Net Banking,2025-03-03,6120.0
ORD10840,CUST2998,Aditya More,20,Male,Nagpur,Smartwatch,Electronics,1,6000,0.15,Net Banking,2025-05-23,5100.0
ORD10841,CUST2883,Rahul More,31,Female,Ahmedabad,Tablet,Electronics,3,22000,0.05,Net Banking,2025-09-24,62700.0
ORD10842,CUST1492,Pooja Joshi,51,Male,Ahmedabad,Printer,Office,3,12000,0.0,UPI,2025-09-24,36000.0
ORD10843,CUST2813,Rahul Joshi,50,Male,Hyderabad,Tablet,Electronics,2,22000,0.05,UPI,2025-12-04,41800.0
ORD10844,CUST2428,Vikram More,54,Male,Ahmedabad,Headphones,Electronics,4,2500,0.05,Credit Card,2025-05-14,9500.0
ORD10845,CUST1377,Sneha Gupta,18,Female,Chennai,Headphones,Electronics,4,2500,0.1,UPI,2025-04-08,9000.0
ORD10846,CUST2668,Vikram Shah,65,Male,Delhi,Smartwatch,Electronics,2,6000,0.2,Cash,2025-05-29,9600.0
ORD10847,CUST1659,Suresh Patil,52,Male,Ahmedabad,Mouse,Accessories,5,900,0.05,Debit Card,2025-10-21,4275.0
ORD10848,CUST1541,Priya Joshi,27,Male,Chennai,Keyboard,Accessories,1,1800,0.0,UPI,2025-01-19,1800.0
ORD10849,CUST1839,Rahul Shah,36,Male,Ahmedabad,Smartwatch,Electronics,4,6000,0.15,Cash,2025-09-09,20400.0
ORD10850,CUST1320,Aarav Deshmukh,28,Male,Ahmedabad,Monitor,Electronics,2,14000,0.0,Credit Card,2025-12-13,28000.0
ORD10851,CUST1225,Rohan Shah,52,Female,Bengaluru,Mobile Phone,Electronics,3,25000,0.2,Debit Card,2025-03-22,60000.0
ORD10852,CUST1456,Arjun Kulkarni,19,Male,Mumbai,Keyboard,Accessories,2,1800,0.1,UPI,2025-01-15,3240.0
ORD10853,CUST1651,Kavya More,20,Female,Mumbai,Keyboard,Accessories,5,1800,0.15,Credit Card,2025-02-16,7650.0
ORD10854,CUST2313,Vikram Singh,32,Male,Chennai,Monitor,Electronics,1,14000,0.0,Debit Card,2025-08-20,14000.0
ORD10855,CUST2305,Suresh Kulkarni,58,Male,Nashik,Monitor,Electronics,5,14000,0.0,UPI,2025-11-14,70000.0
ORD10856,CUST1417,Suresh Kulkarni,64,Female,Chennai,Laptop,Electronics,3,55000,0.1,UPI,2025-02-05,148500.0
ORD10857,CUST2508,Rahul Joshi,45,Male,Kolkata,Smartwatch,Electronics,3,6000,0.1,Debit Card,2025-10-04,16200.0
ORD10858,CUST2562,Kavya Gupta,19,Male,Bengaluru,Monitor,Electronics,3,14000,0.05,Debit Card,2025-10-04,39900.0
ORD10859,CUST1804,Priya Pawar,47,Female,Kolkata,Headphones,Electronics,3,2500,0.2,UPI,2025-07-04,6000.0
ORD10860,CUST1779,Kavya Shah,55,Male,Bengaluru,Printer,Office,2,12000,0.15,UPI,2025-01-20,20400.0
ORD10861,CUST1798,Kavya Pawar,22,Male,Nagpur,Mobile Phone,Electronics,3,25000,0.1,UPI,2025-11-08,67500.0
ORD10862,CUST2337,Aditya Khan,23,Male,Chennai,Smartwatch,Electronics,3,6000,0.0,UPI,2025-03-23,18000.0
ORD10863,CUST1609,Kavya Pawar,22,Male,Pune,Camera,Electronics,2,35000,0.1,UPI,2025-06-08,63000.0
ORD10864,CUST2674,Aarav Pawar,29,Male,Bengaluru,Headphones,Electronics,3,2500,0.1,Net Banking,2025-02-02,6750.0
ORD10865,CUST1793,Kavya Sharma,21,Female,Nagpur,Mouse,Accessories,5,900,0.05,UPI,2025-01-21,4275.0
ORD10866,CUST2632,Rahul Khan,41,Male,Ahmedabad,Monitor,Electronics,5,14000,0.15,Debit Card,2025-08-21,59500.0
ORD10867,CUST2988,Kavya Pawar,42,Male,Ahmedabad,Camera,Electronics,4,35000,0.0,Credit Card,2025-05-08,140000.0
ORD10868,CUST2015,Neha Joshi,43,Female,Nagpur,Monitor,Electronics,5,14000,0.05,Credit Card,2025-11-01,66500.0
ORD10869,CUST2081,Arjun Patil,63,Male,Kolkata,Keyboard,Accessories,1,1800,0.0,Credit Card,2025-08-12,1800.0
ORD10870,CUST2147,Vikram Pawar,63,Male,Hyderabad,Headphones,Electronics,1,2500,0.15,Debit Card,2025-01-12,2125.0
ORD10871,CUST2767,Meera Sharma,60,Female,Mumbai,Keyboard,Accessories,1,1800,0.1,Debit Card,2025-11-20,1620.0
ORD10872,CUST2314,Pooja More,50,Male,Bengaluru,Laptop,Electronics,2,55000,0.05,UPI,2025-01-28,104500.0
ORD10873,CUST1598,Amit Sharma,38,Male,Nashik,Keyboard,Accessories,5,1800,0.0,UPI,2025-12-24,9000.0
ORD10874,CUST1973,Priya Kulkarni,40,Female,Ahmedabad,Laptop,Electronics,1,55000,0.0,Credit Card,2025-11-21,55000.0
ORD10875,CUST2334,Meera Pawar,54,Female,Hyderabad,Laptop,Electronics,4,55000,0.0,UPI,2025-05-19,220000.0
ORD10876,CUST2587,Meera Patil,54,Male,Nashik,Camera,Electronics,2,35000,0.1,UPI,2025-09-15,63000.0
ORD10877,CUST2252,Arjun Shah,29,Female,Hyderabad,Monitor,Electronics,4,14000,0.05,Credit Card,2025-09-18,53200.0
ORD10878,CUST1006,Arjun Verma,54,Male,Bengaluru,Mouse,Accessories,5,900,0.05,UPI,2025-10-16,4275.0
ORD10879,CUST2467,Rahul Joshi,38,Male,Chennai,Keyboard,Accessories,3,1800,0.15,UPI,2025-11-05,4590.0
ORD10880,CUST1310,Amit More,30,Male,Hyderabad,Headphones,Electronics,4,2500,0.1,UPI,2025-05-24,9000.0
ORD10881,CUST1785,Rahul Joshi,60,Male,Kolkata,Laptop,Electronics,3,55000,0.1,UPI,2025-09-20,148500.0
ORD10882,CUST2946,Ananya Shah,50,Male,Nashik,Monitor,Electronics,2,14000,0.0,UPI,2025-01-15,28000.0
ORD10883,CUST1856,Amit Kulkarni,61,Female,Kolkata,Mobile Phone,Electronics,4,25000,0.05,Credit Card,2025-01-06,95000.0
ORD10884,CUST1905,Suresh Shah,23,Female,Delhi,Smartwatch,Electronics,4,6000,0.1,UPI,2025-11-09,21600.0
ORD10885,CUST2026,Pooja Joshi,60,Female,Kolkata,Camera,Electronics,2,35000,0.0,UPI,2025-08-02,70000.0
ORD10886,CUST2812,Aarav Khan,29,Male,Nashik,Mouse,Accessories,2,900,0.0,Cash,2025-10-31,1800.0
ORD10887,CUST2627,Priya Kulkarni,55,Female,Nagpur,Tablet,Electronics,1,22000,0.15,UPI,2025-02-14,18700.0
ORD10888,CUST1774,Suresh Shah,47,Female,Hyderabad,Camera,Electronics,5,35000,0.15,Credit Card,2025-07-11,148750.0
ORD10889,CUST1754,Priya Deshmukh,54,Male,Nashik,Mobile Phone,Electronics,4,25000,0.0,Credit Card,2025-12-12,100000.0
ORD10890,CUST2399,Vikram Verma,35,Male,Delhi,Smartwatch,Electronics,4,6000,0.05,Debit Card,2025-11-05,22800.0
ORD10891,CUST2270,Ananya Pawar,33,Male,Nagpur,Mobile Phone,Electronics,2,25000,0.2,UPI,2025-11-08,40000.0
ORD10892,CUST2496,Kavya Verma,62,Male,Bengaluru,Keyboard,Accessories,2,1800,0.0,Credit Card,2025-06-22,3600.0
ORD10893,CUST2615,Aditya Kulkarni,24,Male,Nashik,Laptop,Electronics,5,55000,0.1,Net Banking,2025-02-22,247500.0
ORD10894,CUST1823,Aarav Singh,63,Female,Pune,Mouse,Accessories,2,900,0.2,UPI,2025-09-19,1440.0
ORD10895,CUST2328,Priya Shah,18,Male,Mumbai,Printer,Office,3,12000,0.2,UPI,2025-09-28,28800.0
ORD10896,CUST1058,Kavya Singh,45,Male,Chennai,Laptop,Electronics,3,55000,0.1,Debit Card,2025-07-05,148500.0
ORD10897,CUST2249,Aditya Pawar,61,Female,Nashik,Printer,Office,3,12000,0.0,Debit Card,2025-04-30,36000.0
ORD10898,CUST2450,Riya More,20,Male,Ahmedabad,Smartwatch,Electronics,3,6000,0.05,Net Banking,2025-08-14,17100.0
ORD10899,CUST2226,Aditya Shah,60,Female,Mumbai,Monitor,Electronics,5,14000,0.15,Net Banking,2025-05-27,59500.0
ORD10900,CUST2941,Aditya Joshi,56,Male,Nashik,Tablet,Electronics,4,22000,0.15,UPI,2025-08-15,74800.0
ORD10901,CUST1518,Meera Pawar,27,Male,Hyderabad,Headphones,Electronics,3,2500,0.1,UPI,2025-04-03,6750.0
ORD10902,CUST1030,Rahul Gupta,62,Male,Mumbai,Laptop,Electronics,2,55000,0.15,Net Banking,2025-12-08,93500.0
ORD10903,CUST1151,Pooja Khan,31,Male,Bengaluru,Mouse,Accessories,3,900,0.1,Cash,2025-04-20,2430.0
ORD10904,CUST1548,Neha More,32,Female,Pune,Mobile Phone,Electronics,5,25000,0.1,UPI,2025-06-29,112500.0
ORD10905,CUST1110,Ananya Joshi,23,Male,Nagpur,Mouse,Accessories,2,900,0.15,UPI,2025-06-16,1530.0
ORD10906,CUST2145,Aditya Pawar,56,Male,Kolkata,Smartwatch,Electronics,3,6000,0.1,Credit Card,2025-04-26,16200.0
ORD10907,CUST1241,Rahul Pawar,62,Female,Delhi,Printer,Office,4,12000,0.1,UPI,2025-08-12,43200.0
ORD10908,CUST2795,Suresh Deshmukh,33,Male,Chennai,Mobile Phone,Electronics,2,25000,0.05,Net Banking,2025-03-02,47500.0
ORD10909,CUST2626,Meera Joshi,64,Female,Pune,Headphones,Electronics,2,2500,0.1,Cash,2025-02-09,4500.0
ORD10910,CUST2954,Amit Deshmukh,35,Male,Nashik,Headphones,Electronics,4,2500,0.1,Net Banking,2025-11-23,9000.0
ORD10911,CUST2054,Neha Deshmukh,52,Female,Nagpur,Laptop,Electronics,2,55000,0.05,UPI,2025-01-19,104500.0
ORD10912,CUST1466,Sneha Shah,65,Male,Ahmedabad,Smartwatch,Electronics,3,6000,0.15,Cash,2025-07-28,15300.0
ORD10913,CUST1465,Rahul More,42,Male,Kolkata,Monitor,Electronics,2,14000,0.1,Credit Card,2025-02-24,25200.0
ORD10914,CUST1237,Kavya Joshi,50,Male,Hyderabad,Smartwatch,Electronics,3,6000,0.15,UPI,2025-11-11,15300.0
ORD10915,CUST2395,Rahul Joshi,50,Female,Nagpur,Printer,Office,4,12000,0.0,UPI,2025-08-16,48000.0
ORD10916,CUST2706,Rahul Pawar,36,Female,Pune,Mouse,Accessories,1,900,0.1,Credit Card,2025-08-07,810.0
ORD10917,CUST2173,Aarav Joshi,55,Male,Delhi,Headphones,Electronics,4,2500,0.05,Debit Card,2025-03-18,9500.0
ORD10918,CUST1374,Ananya Pawar,28,Female,Ahmedabad,Mouse,Accessories,3,900,0.15,UPI,2025-12-27,2295.0
ORD10919,CUST1600,Arjun Patil,56,Male,Nagpur,Mouse,Accessories,5,900,0.0,UPI,2025-05-31,4500.0
ORD10920,CUST1516,Arjun Joshi,20,Male,Mumbai,Mouse,Accessories,4,900,0.1,Net Banking,2025-04-19,3240.0
ORD10921,CUST2457,Aarav Patil,55,Female,Nagpur,Headphones,Electronics,5,2500,0.15,Cash,2025-03-12,10625.0
ORD10922,CUST1252,Neha More,18,Male,Delhi,Camera,Electronics,5,35000,0.05,Debit Card,2025-01-12,166250.0
ORD10923,CUST2968,Aarav Verma,57,Male,Delhi,Keyboard,Accessories,3,1800,0.2,Debit Card,2025-10-02,4320.0
ORD10924,CUST2497,Arjun More,42,Female,Ahmedabad,Printer,Office,3,12000,0.15,Debit Card,2025-11-16,30600.0
ORD10925,CUST1563,Neha Gupta,49,Female,Chennai,Camera,Electronics,1,35000,0.05,Net Banking,2025-06-10,33250.0
ORD10926,CUST1536,Arjun Singh,63,Male,Nashik,Printer,Office,2,12000,0.0,Cash,2025-04-11,24000.0
ORD10927,CUST2070,Aditya Pawar,53,Male,Mumbai,Mobile Phone,Electronics,4,25000,0.05,UPI,2025-06-20,95000.0
ORD10928,CUST1628,Rohan Verma,21,Male,Chennai,Smartwatch,Electronics,3,6000,0.05,Credit Card,2025-09-18,17100.0
ORD10929,CUST2563,Kavya Joshi,40,Male,Chennai,Smartwatch,Electronics,4,6000,0.15,Debit Card,2025-12-30,20400.0
ORD10930,CUST1607,Priya Shah,33,Male,Ahmedabad,Tablet,Electronics,5,22000,0.2,Credit Card,2025-01-28,88000.0
ORD10931,CUST2903,Arjun Khan,28,Female,Chennai,Smartwatch,Electronics,2,6000,0.0,UPI,2025-12-04,12000.0
ORD10932,CUST1435,Aarav Patil,39,Male,Pune,Headphones,Electronics,1,2500,0.1,Cash,2025-12-20,2250.0
ORD10933,CUST1611,Rohan Joshi,56,Female,Kolkata,Monitor,Electronics,4,14000,0.1,Cash,2025-04-19,50400.0
ORD10934,CUST2652,Aarav Kulkarni,50,Female,Nashik,Laptop,Electronics,2,55000,0.0,UPI,2025-09-09,110000.0
ORD10935,CUST1276,Rohan Gupta,58,Female,Nashik,Tablet,Electronics,1,22000,0.05,UPI,2025-07-08,20900.0
ORD10936,CUST1848,Rahul Kulkarni,55,Male,Chennai,Laptop,Electronics,4,55000,0.05,UPI,2025-06-16,209000.0
ORD10937,CUST2532,Vikram Gupta,30,Female,Chennai,Printer,Office,2,12000,0.1,UPI,2025-04-27,21600.0
ORD10938,CUST2119,Riya Gupta,38,Female,Bengaluru,Laptop,Electronics,3,55000,0.1,UPI,2025-01-14,148500.0
ORD10939,CUST2735,Rohan Verma,29,Male,Nashik,Laptop,Electronics,4,55000,0.1,Debit Card,2025-10-14,198000.0
ORD10940,CUST2170,Amit Kulkarni,43,Male,Nagpur,Tablet,Electronics,2,22000,0.0,UPI,2025-11-04,44000.0
ORD10941,CUST1904,Suresh More,18,Male,Delhi,Mobile Phone,Electronics,1,25000,0.15,Debit Card,2025-04-08,21250.0
ORD10942,CUST1667,Amit Patil,58,Male,Chennai,Mouse,Accessories,2,900,0.1,UPI,2025-02-24,1620.0
ORD10943,CUST1782,Rahul Kulkarni,39,Male,Hyderabad,Smartwatch,Electronics,3,6000,0.15,Net Banking,2025-10-03,15300.0
ORD10944,CUST2426,Sneha Khan,44,Female,Chennai,Smartwatch,Electronics,4,6000,0.05,Credit Card,2025-02-10,22800.0
ORD10945,CUST1833,Sneha Sharma,49,Female,Pune,Headphones,Electronics,4,2500,0.15,Debit Card,2025-03-20,8500.0
ORD10946,CUST1504,Amit Verma,25,Male,Nashik,Tablet,Electronics,4,22000,0.15,Credit Card,2025-10-12,74800.0
ORD10947,CUST2439,Sneha Patil,51,Female,Kolkata,Headphones,Electronics,3,2500,0.05,Net Banking,2025-10-12,7125.0
ORD10948,CUST1276,Rohan Singh,35,Male,Bengaluru,Monitor,Electronics,1,14000,0.05,Debit Card,2025-01-13,13300.0
ORD10949,CUST1326,Amit Khan,21,Female,Ahmedabad,Monitor,Electronics,4,14000,0.15,Debit Card,2025-04-12,47600.0
ORD10950,CUST2280,Riya Patil,18,Female,Chennai,Headphones,Electronics,1,2500,0.1,Credit Card,2025-01-14,2250.0
ORD10951,CUST1557,Meera More,61,Female,Chennai,Tablet,Electronics,2,22000,0.15,Net Banking,2025-09-08,37400.0
ORD10952,CUST1513,Aarav Khan,33,Male,Delhi,Headphones,Electronics,1,2500,0.15,Debit Card,2025-10-04,2125.0
ORD10953,CUST2171,Rahul Kulkarni,47,Female,Chennai,Smartwatch,Electronics,1,6000,0.1,Debit Card,2025-09-02,5400.0
ORD10954,CUST1295,Pooja Shah,40,Male,Nashik,Camera,Electronics,4,35000,0.0,UPI,2025-06-05,140000.0
ORD10955,CUST1375,Sneha Singh,48,Male,Bengaluru,Keyboard,Accessories,5,1800,0.05,Cash,2025-02-25,8550.0
ORD10956,CUST2691,Meera Pawar,45,Male,Hyderabad,Laptop,Electronics,5,55000,0.2,Credit Card,2025-10-02,220000.0
ORD10957,CUST1056,Aarav Kulkarni,54,Male,Bengaluru,Keyboard,Accessories,3,1800,0.05,UPI,2025-09-04,5130.0
ORD10958,CUST1912,Priya Pawar,33,Male,Bengaluru,Tablet,Electronics,3,22000,0.0,Credit Card,2025-08-08,66000.0
ORD10959,CUST2998,Ananya Patil,58,Male,Chennai,Keyboard,Accessories,5,1800,0.1,Debit Card,2025-07-04,8100.0
ORD10960,CUST2250,Ananya Shah,26,Male,Delhi,Monitor,Electronics,2,14000,0.1,UPI,2025-03-18,25200.0
ORD10961,CUST2543,Riya Sharma,19,Female,Chennai,Printer,Office,4,12000,0.05,Credit Card,2025-04-07,45600.0
ORD10962,CUST1020,Rahul Sharma,63,Male,Kolkata,Laptop,Electronics,4,55000,0.05,Debit Card,2025-11-13,209000.0
ORD10963,CUST2183,Rahul Verma,60,Male,Nashik,Mouse,Accessories,2,900,0.1,UPI,2025-06-05,1620.0
ORD10964,CUST2494,Arjun Deshmukh,19,Male,Nagpur,Tablet,Electronics,2,22000,0.0,Cash,2025-04-01,44000.0
ORD10965,CUST1852,Amit Khan,49,Female,Delhi,Laptop,Electronics,5,55000,0.15,UPI,2025-05-22,233750.0
ORD10966,CUST1591,Kavya Deshmukh,33,Female,Ahmedabad,Keyboard,Accessories,3,1800,0.05,Credit Card,2025-01-23,5130.0
ORD10967,CUST1921,Ananya Gupta,30,Female,Ahmedabad,Monitor,Electronics,2,14000,0.15,UPI,2025-05-16,23800.0
ORD10968,CUST1366,Rahul Pawar,44,Female,Delhi,Mobile Phone,Electronics,3,25000,0.15,UPI,2025-03-09,63750.0
ORD10969,CUST1001,Kavya Joshi,48,Male,Hyderabad,Camera,Electronics,1,35000,0.1,Debit Card,2025-08-12,31500.0
ORD10970,CUST1913,Aditya Joshi,50,Female,Nagpur,Mouse,Accessories,4,900,0.05,Credit Card,2025-11-20,3420.0
ORD10971,CUST1848,Rohan Singh,38,Male,Ahmedabad,Camera,Electronics,5,35000,0.1,Debit Card,2025-06-25,157500.0
ORD10972,CUST2253,Ananya Pawar,36,Male,Kolkata,Laptop,Electronics,4,55000,0.05,UPI,2025-10-12,209000.0
ORD10973,CUST1725,Vikram Patil,65,Female,Bengaluru,Monitor,Electronics,5,14000,0.05,Cash,2025-11-02,66500.0
ORD10974,CUST2307,Priya Gupta,30,Male,Ahmedabad,Monitor,Electronics,1,14000,0.15,UPI,2025-11-25,11900.0
ORD10975,CUST1760,Rahul Patil,36,Female,Kolkata,Keyboard,Accessories,4,1800,0.1,UPI,2025-01-19,6480.0
ORD10976,CUST2143,Ananya Verma,52,Female,Pune,Smartwatch,Electronics,1,6000,0.15,Debit Card,2025-05-31,5100.0
ORD10977,CUST2915,Vikram Joshi,52,Male,Mumbai,Keyboard,Accessories,5,1800,0.0,Net Banking,2025-05-27,9000.0
ORD10978,CUST1227,Suresh Shah,50,Male,Ahmedabad,Smartwatch,Electronics,2,6000,0.0,Cash,2025-03-15,12000.0
ORD10979,CUST2048,Arjun Sharma,20,Male,Mumbai,Smartwatch,Electronics,4,6000,0.2,UPI,2025-10-02,19200.0
ORD10980,CUST1702,Aditya Sharma,65,Male,Chennai,Mouse,Accessories,1,900,0.1,UPI,2025-10-16,810.0
ORD10981,CUST1308,Riya Gupta,38,Male,Nashik,Keyboard,Accessories,4,1800,0.1,Debit Card,2025-01-18,6480.0
ORD10982,CUST2331,Sneha Joshi,57,Female,Hyderabad,Mobile Phone,Electronics,4,25000,0.1,Net Banking,2025-03-17,90000.0
ORD10983,CUST1962,Suresh Sharma,40,Female,Nashik,Headphones,Electronics,4,2500,0.05,UPI,2025-05-03,9500.0
ORD10984,CUST1569,Rohan Deshmukh,65,Female,Nashik,Headphones,Electronics,3,2500,0.1,UPI,2025-12-19,6750.0
ORD10985,CUST2518,Aditya Deshmukh,62,Female,Chennai,Keyboard,Accessories,1,1800,0.0,UPI,2025-11-21,1800.0
ORD10986,CUST2532,Neha Singh,62,Male,Ahmedabad,Keyboard,Accessories,1,1800,0.1,Credit Card,2025-08-30,1620.0
ORD10987,CUST2335,Priya Pawar,28,Female,Nashik,Camera,Electronics,4,35000,0.1,UPI,2025-09-23,126000.0
ORD10988,CUST2845,Vikram Verma,21,Male,Nagpur,Mouse,Accessories,2,900,0.15,UPI,2025-01-16,1530.0
ORD10989,CUST2113,Arjun Singh,21,Male,Ahmedabad,Keyboard,Accessories,4,1800,0.1,Debit Card,2025-02-09,6480.0
ORD10990,CUST2299,Pooja Sharma,32,Male,Kolkata,Camera,Electronics,3,35000,0.0,UPI,2025-05-15,105000.0
ORD10991,CUST1621,Meera Deshmukh,45,Female,Nagpur,Smartwatch,Electronics,5,6000,0.1,Net Banking,2025-04-27,27000.0
ORD10992,CUST1653,Neha Gupta,53,Male,Delhi,Monitor,Electronics,3,14000,0.0,Debit Card,2025-02-28,42000.0
ORD10993,CUST1797,Rahul Joshi,25,Male,Pune,Monitor,Electronics,2,14000,0.05,UPI,2025-11-14,26600.0
ORD10994,CUST1480,Priya Khan,41,Female,Kolkata,Smartwatch,Electronics,4,6000,0.0,Debit Card,2025-12-09,24000.0
ORD10995,CUST1902,Suresh More,51,Female,Bengaluru,Tablet,Electronics,1,22000,0.1,Cash,2025-04-04,19800.0
ORD10996,CUST2912,Amit Khan,32,Male,Delhi,Camera,Electronics,4,35000,0.0,Credit Card,2025-03-04,140000.0
ORD10997,CUST2481,Priya More,40,Male,Nashik,Camera,Electronics,2,35000,0.1,Credit Card,2025-02-05,63000.0
ORD10998,CUST2780,Vikram Deshmukh,44,Female,Chennai,Smartwatch,Electronics,1,6000,0.15,UPI,2025-04-18,5100.0
ORD10999,CUST1897,Vikram Kulkarni,31,Male,Mumbai,Mobile Phone,Electronics,3,25000,0.1,Credit Card,2025-09-10,67500.0
ORD11000,CUST1920,Neha Verma,19,Female,Ahmedabad,Printer,Office,5,12000,0.0,Credit Card,2025-06-04,60000.0
ORD11001,CUST1586,Neha Sharma,52,Male,Delhi,Laptop,Electronics,5,55000,0.05,Debit Card,2025-10-14,261250.0
ORD11002,CUST2379,Priya Patil,60,Female,Chennai,Smartwatch,Electronics,4,6000,0.1,Debit Card,2025-10-31,21600.0
ORD11003,CUST1262,Neha Singh,24,Female,Pune,Keyboard,Accessories,3,1800,0.15,Net Banking,2025-03-01,4590.0
ORD11004,CUST2200,Vikram Sharma,33,Female,Nagpur,Keyboard,Accessories,2,1800,0.0,Cash,2025-06-07,3600.0
ORD11005,CUST1404,Priya Khan,39,Male,Hyderabad,Mouse,Accessories,5,900,0.15,Cash,2025-02-03,3825.0
ORD11006,CUST2254,Aarav Kulkarni,45,Male,Ahmedabad,Smartwatch,Electronics,3,6000,0.1,Credit Card,2025-08-18,16200.0
ORD11007,CUST2612,Riya Shah,49,Female,Delhi,Mouse,Accessories,4,900,0.1,UPI,2025-03-24,3240.0
ORD11008,CUST2347,Sneha Verma,24,Male,Ahmedabad,Smartwatch,Electronics,1,6000,0.2,Debit Card,2025-10-31,4800.0
ORD11009,CUST1695,Sneha Pawar,39,Female,Kolkata,Camera,Electronics,4,35000,0.1,Credit Card,2025-08-15,126000.0
ORD11010,CUST1786,Neha Deshmukh,60,Female,Pune,Laptop,Electronics,4,55000,0.15,UPI,2025-10-16,187000.0
ORD11011,CUST1277,Suresh Singh,19,Male,Hyderabad,Camera,Electronics,3,35000,0.05,UPI,2025-09-25,99750.0
ORD11012,CUST2763,Rohan Deshmukh,25,Female,Ahmedabad,Printer,Office,5,12000,0.1,Debit Card,2025-06-29,54000.0
ORD11013,CUST2984,Meera More,24,Male,Bengaluru,Monitor,Electronics,3,14000,0.1,Debit Card,2025-11-04,37800.0
ORD11014,CUST1677,Ananya Kulkarni,55,Female,Ahmedabad,Headphones,Electronics,1,2500,0.05,Net Banking,2025-04-27,2375.0
ORD11015,CUST2299,Suresh Singh,65,Female,Nashik,Smartwatch,Electronics,3,6000,0.1,Net Banking,2025-04-06,16200.0
ORD11016,CUST1217,Vikram Patil,38,Male,Ahmedabad,Printer,Office,2,12000,0.05,Credit Card,2025-06-26,22800.0
ORD11017,CUST2848,Rahul Shah,60,Female,Ahmedabad,Monitor,Electronics,4,14000,0.0,UPI,2025-10-26,56000.0
ORD11018,CUST1190,Priya Joshi,39,Female,Bengaluru,Tablet,Electronics,5,22000,0.05,UPI,2025-01-20,104500.0
ORD11019,CUST2042,Aditya Patil,52,Female,Ahmedabad,Laptop,Electronics,1,55000,0.1,UPI,2025-06-29,49500.0
